operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4287695,-99.1890902",848250,USD,15954310.12,848250,1450,,585,,,,,http://polanco-miguel-hidalgo.properati.com.mx/r7o9_venta_departamento_polanco_marei-bienes-raices
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.523000777,-99.1457437277",830000,MXN,822686.61,43740.15,24,87,1822.50625,9540.229885,,,,http://gustavo-a-madero.properati.com.mx/c6tg_venta_departamento_gustavo-a-madero
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.392185,-99.135357",1042365,MXN,1032935.35,54918.54,,85,,12263.11765,,,,http://benito-juarez.properati.com.mx/q5vo_venta_departamento_benito-juarez_av-americas-unidas_173_alejandro_c5b
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.432755,-99.176491",6450000,MXN,6391651.55,339827.82,,634,,10173.50158,,,,http://anzures.properati.com.mx/o3xl_venta_casa_anzures_lafayette_0_ximena-de-la-o
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.387613,-99.202726",946666,MXN,938102.15,49876.5,,103,,9190.932039,,,,http://alvaro-obregon.properati.com.mx/oafr_venta_departamento_alvaro-obregon_prol-vasco-de-quiroga_0_octavio-morales-martinez
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.484503,-99.211634",1251000,MXN,1239683.09,65910.79,,53,,23603.77358,,,,http://san-pedro-xalpa.properati.com.mx/mnsk_venta_departamento_san-pedro-xalpa_francisco-javier-mina_63_ubiksa-mercadotecnia
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.430801,-99.203001",11900000,MXN,11795145.89,627117.84,,160,,74375,,,,http://miguel-hidalgo-df.properati.com.mx/qx7n_venta_departamento_miguel-hidalgo_seneca_64_marcela-ramirez-gomez
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.287188,-99.170525",1400000,MXN,1387664.04,73778.56,45,45,1639.523556,31111.11111,,,,http://miguel-hidalgo-df.properati.com.mx/gdj4_venta_departamento_popo
sell,apartment,|Benito Juárez|Distrito Federal|México|,,3650000,MXN,3616981,192305.66,,85,,42941.17647,,,,http://benito-juarez.properati.com.mx/q8mn_venta_departamento_benito-juarez_avenida-popocatepetl_noemi-trejo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3712485,-99.1405125",2099900,MXN,2101028.13,111706.31,65,,1718.558615,,,,,http://benito-juarez.properati.com.mx/pqo0_venta_departamento_benito-juarez_class
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.410307,-99.065399",820000,MXN,812581.93,43202.91,,50,,16400,,,,http://iztacalco.properati.com.mx/p390_venta_departamento_iztacalco_inventario-inmobiliario-6
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.436516,-99.173988",1850000,MXN,1833698.97,97493.1,0,0,,,,,,http://miguel-hidalgo-df.properati.com.mx/j5t8_venta_departamento_miguel-hidalgo
sell,house,|Benito Juárez|Distrito Federal|México|,"19.378506,-99.185059",13000000,MXN,12882398.32,684924.28,,321,,40498.44237,,,,http://benito-juarez.properati.com.mx/pelf_venta_casa_benito-juarez_pablo-ucello_carpediem
sell,house,|Iztacalco|Distrito Federal|México|,"19.382139,-99.127632",2098347,MXN,2079857.84,110580.74,,90,,23314.96667,,,,http://militar-marte.properati.com.mx/r33v_venta_casa_militar-marte_playa-hermosa_0_ricardo-bahena-leyte
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.400097,-99.122093",1699000,MXN,1683630.27,89514.33,,51,,33313.72549,,,,http://santa-anita.properati.com.mx/pdjt_venta_departamento_santa-anita_jorge-trejo_c56
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.361111,-99.194061",4987000,MXN,4941886.16,262747.49,,300,,16623.33333,,,,http://los-alpes.properati.com.mx/ndfm_venta_casa_los-alpes_mar_jose-camacho
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.333635,-99.238933",3580557,MXN,3548166.15,188646.95,,78,,45904.57692,,,,http://torres-de-potrero.properati.com.mx/qcdh_venta_departamento_torres-de-potrero_rosendo-castro
sell,apartment,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.6360868,-87.0782862",,,,,0,,,,,,,http://zazil-ha.properati.com.mx/punn_venta_departamento_zazil-ha_gbr-property-service_ba
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.465166,-99.156325",483067,MXN,478697.01,25451.1,,60,,8051.116667,,,,http://azcapotzalco.properati.com.mx/np9f_venta_departamento_azcapotzalco_tlatilco_210_carlos-alvarez-corona
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394358,-99.177444",5500000,MXN,5450245.5,289775.66,,115,,47826.08696,,,,http://benito-juarez.properati.com.mx/ompd_venta_departamento_benito-juarez_alabama_107_ismael-ortiz
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.396705,-99.181902",1471600,MXN,1458633.21,77551.81,,50,,29432,,,,http://san-pedro-de-los-pinos.properati.com.mx/rb4d_venta_departamento_san-pedro-de-los-pinos_puente-de-la-morena_91_antonio-pedro_euo
sell,apartment,|Benito Juárez|Distrito Federal|México|,,3200000,MXN,3171803.93,168636.73,98,98,1720.782959,32653.06122,,,,http://benito-juarez.properati.com.mx/qxwf_venta_departamento_benito-juarez_redhabitat-servicios-inmobiliarios-profesionales-s-a-de-c-v
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.382434,-99.241495",4000000,MXN,3963814.82,210745.93,,384,,10416.66667,,,,http://santa-fe.properati.com.mx/lr1p_venta_casa_santa-fe_hidalgo_37_alfa-inmobiliaria-orsil_1yv
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.340202,-99.257774",4500000,MXN,4459291.65,237089.17,,250,,18000,,,,http://alvaro-obregon.properati.com.mx/pign_venta_departamento_alvaro-obregon_-_laura-pena
sell,house,|Coyoacán|Distrito Federal|México|,"19.35231,-99.1579",5054000,MXN,5008279.98,266277.48,,354,,14276.83616,,,,http://del-carmen.properati.com.mx/mpwt_venta_casa_del-carmen_morelos_50_omar-flores
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.39912,-99.141464",1700000,MXN,1684621.29,89567.02,,64,,26562.5,,,,http://iztacalco.properati.com.mx/oo03_venta_departamento_iztacalco_inventario-inmobiliario-7
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.390415,-99.254997",19076000,MXN,18907916.08,1005285.7,84000,312,11.9676869,61141.02564,,,,http://cuajimalpa-de-morelos.properati.com.mx/q1cq_venta_departamento_cuajimalpa-de-morelos_spazio-20
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6322971,-87.0735677",284500,USD,5351018.25,284500,93,78,3059.139785,3647.435897,,,,http://playa-del-carmen.properati.com.mx/lmos_venta_departamento_playa-del-carmen_jpm-realestate
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.413758,-99.125533",1094000,MXN,1084103.31,57639.01,,70,,15628.57143,,,,http://venustiano-carranza.properati.com.mx/p3m3_venta_departamento_venustiano-carranza_avenida-del-taller_188_ricardo-bahena-leyte
sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.317922,-99.236124",3350000,MXN,3320482.11,176541.57,,350,,9571.428571,,,,http://san-jeronimo-lidice.properati.com.mx/rbg5_venta_casa_san-jeronimo-lidice_escuela-superior-de-guerra_1_federico-mendoza
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.372684,-99.183678",2700000,MXN,2675574.95,142253.5,,55,,49090.90909,,,,http://benito-juarez.properati.com.mx/oblt_venta_departamento_benito-juarez_inventario-inmobiliario-5
sell,house,|Tlalpan|Distrito Federal|México|,"19.2929735257,-99.2321361606",3800000,MXN,3766517.04,200256.11,0,0,,,2,,,http://tlalpan.properati.com.mx/nrbw_venta_casa_tlalpan_mega-soluciones
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3882468362,-99.2026269436",1140000,MXN,1129687.22,60062.59,78,,770.0332051,,,2,,http://cristo-rey.properati.com.mx/pbp4_venta_casa_cristo-rey_portafolios-hipotecarios_7if
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3679526,-99.2983107",4600000,MXN,4683391.35,249003.98,149,,1671.167651,,,3,,http://manzanastitla.properati.com.mx/qymf_venta_departamento_manzanastitla_av-mexico-359_lourdes-sierra_esg
sell,apartment,|Benito Juárez|Quintana Roo|México|,,2950000,MXN,2924006.65,155461.98,0,99,,29797.9798,,,,http://cancun.properati.com.mx/cnsw_venta_departamento_cancun
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.444584,-99.174675",1139635,MXN,1129325.53,60043.36,,110,,10360.31818,,,,http://anahuac-miguel-hidalgo.properati.com.mx/paf6_venta_departamento_anahuac_antonio-pedro
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.522966,-99.145785",1134000,MXN,1123741.48,59746.47,,80,,14175,,,,http://gustavo-a-madero.properati.com.mx/q4uk_venta_departamento_gustavo-a-madero_blvd-de-temoluco-_102_edith-diaz
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.378643,-99.148281",2520000,MXN,2497203.22,132769.93,,70,,36000,,,,http://benito-juarez.properati.com.mx/p5wn_venta_departamento_benito-juarez_eje-central_1040_vanesa
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.296354,-99.138952",710000,MXN,703577.08,37407.4,,70,,10142.85714,,,,http://villa-lazaro-cardenas.properati.com.mx/qa0r_venta_departamento_villa-lazaro-cardenas_federacion-mexicana-de-futbol_14_ivan-andres
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.482325,-99.185753",805000,MXN,797906.78,42422.67,0,71,,11338.02817,,,,http://azcapotzalco.properati.com.mx/csak_venta_departamento_azcapotzalco
sell,apartment,|Xochimilco|Distrito Federal|México|,,700000,MXN,693832.02,36889.28,82,82,449.8692683,8536.585366,,,,http://xochimilco.properati.com.mx/gvy1_venta_departamento_xochimilco
sell,apartment,|Cancún|Benito Juárez|Quintana Roo|México|,,285000,USD,5360422.5,285000,215,125,1325.581395,2280,,,,http://region-84.properati.com.mx/bnw0_venta_departamento_region-84
sell,house,|Xochimilco|Distrito Federal|México|,"19.242553,-99.098014",910000,MXN,901981.74,47956.07,,188,,4840.425532,,,,http://xochimilco.properati.com.mx/r3da_venta_casa_xochimilco_cuauhtemoc_232_remate-bancario_e2b
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",149600,USD,2813751.6,149600,77,77,1942.857143,1942.857143,,,,http://playa-del-carmen.properati.com.mx/bksp_venta_departamento_playa-del-carmen
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.332435,-99.202588",11110000,MXN,11009495.85,585346.83,,742,,14973.04582,,,,http://jardines-del-pedregal.properati.com.mx/q7sk_venta_casa_jardines-del-pedregal_sismo_1_virginia-reyes
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.41498,-99.177444",5425000,MXN,5375923.9,285824.17,,96,,56510.41667,,,,http://cuauhtemoc.properati.com.mx/oihp_venta_departamento_cuauhtemoc_inventario-inmobiliario-8
sell,house,|Tlalpan|Distrito Federal|México|,"19.262756,-99.1758154",4950000,MXN,4905220.87,260798.09,328,,795.116128,,,3,,http://san-pedro-martir.properati.com.mx/nszt_venta_casa_san-pedro-martir_alfa-inmobiliaria-vita-plus
sell,house,|Benito Juárez|Distrito Federal|México|,"19.383205,-99.17952",,,,,0,0,,,,,,http://benito-juarez.properati.com.mx/qzpu_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.440749,-99.141649",1510000,MXN,1496340.12,79556.59,,90,,16777.77778,,,,http://cuauhtemoc.properati.com.mx/oict_venta_departamento_cuauhtemoc_pedro-moreno_37_fernando-vazquez_act
sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.300001,-99.234523",4200000,MXN,4162005.63,221283.23,,220,,19090.90909,,,,http://la-magdalena-contreras.properati.com.mx/mjob_venta_casa_la-magdalena-contreras_cruz-verde_8_hunting-house-mexico
sell,apartment,|Iztapalapa|Distrito Federal|México|,,800000,MXN,792762.85,42149.18,81,81,520.3602469,9876.54321,,,,http://iztapalapa.properati.com.mx/hplu_venta_departamento_iztapalapa
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.335033,-99.200347",2810872,MXN,2785444.05,148094.96,,120,,23423.93333,,,,http://la-otra-banda.properati.com.mx/o95u_venta_departamento_la-otra-banda_iglesia_2_elizabeth-amaya
sell,apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",1680000,MXN,1664802.21,88513.29,,60,,28000,,,,http://benito-juarez.properati.com.mx/ovsu_venta_departamento_benito-juarez_inventario-inmobiliario-7
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.393431,-99.175782",7900000,MXN,7828534.43,416223.22,,150,,52666.66667,,,,http://benito-juarez.properati.com.mx/o8n5_venta_departamento_benito-juarez_dakota_6_adrii-ana-martinnez
sell,house,|Benito Juárez|Quintana Roo|México|,"21.15925,-86.8244969",300000,USD,5642550,300000,315,350,952.3809524,857.1428571,3,,,http://cancun.properati.com.mx/iixr_venta_casa_cancun
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.457911,-99.144234",1490000,MXN,1476871.06,78521.47,,60,,24833.33333,,,,http://cuauhtemoc.properati.com.mx/r5a3_venta_departamento_cuauhtemoc_mauricio-arturo-martinez-jimenez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.380747,-99.155304",4991000,MXN,4947022.95,263020.6,,175,,28520,,,,http://benito-juarez.properati.com.mx/qx5t_venta_departamento_benito-juarez_edwin-mijares_en7
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,,6800000,MXN,6740083.34,358353.05,199,515,1800.769095,13203.8835,,,,http://venustiano-carranza.properati.com.mx/kejk_venta_departamento_venustiano-carranza_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4306069,-99.0949899",1649797,MXN,1635260.08,86942.61,0,50,,32995.94,,,,http://venustiano-carranza.properati.com.mx/hg7h_venta_departamento_venustiano-carranza
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.404061,-99.124172",1699000,MXN,1683630.27,89514.33,,52,,32673.07692,,,,http://santa-anita.properati.com.mx/kvjl_venta_departamento_santa-anita_viaducto_51_cci-tu-hogar-inmobiliaria
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,10200000,MXN,10110124.91,537529.57,153,153,3513.265163,66666.66667,,,,http://miguel-hidalgo-df.properati.com.mx/cdjt_venta_departamento_miguel-hidalgo
sell,house,|Iztapalapa|Distrito Federal|México|,"19.353373,-99.1138",2014312,MXN,1996089.86,106127.01,,160,,12589.45,,,,http://minerva.properati.com.mx/orhy_venta_casa_minerva_trojes_carlos-cejudo-escamilla
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.443178,-99.144234",1127000,MXN,1116804.71,59377.66,,48,,23479.16667,,,,http://cuauhtemoc.properati.com.mx/p15h_venta_departamento_cuauhtemoc_inventario-inmobiliario-6
sell,apartment,|Benito Juárez|Distrito Federal|México|,,1915000,MXN,1897676.27,100894.61,,,,,,2,,http://benito-juarez.properati.com.mx/nwnn_venta_departamento_distrito-federal_alfa-inmobiliaria-kairos_dem
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6214328522,-87.1008190513",260000,USD,4890210,260000,103,103,2524.271845,2524.271845,,,,http://playa-del-carmen.properati.com.mx/gudb_venta_departamento_playa-del-carmen
sell,house,|Solidaridad|Quintana Roo|México|,"20.6854886191,-87.0481109619",1635000,MXN,1620593.39,86162.82,104,120,828.4886538,13625,,,,http://playa-del-carmen.properati.com.mx/ettz_venta_casa_playa-del-carmen
sell,apartment,|La Magdalena Contreras|Distrito Federal|México|,"19.3249413,-99.223798",2375000,MXN,2354073.17,125160.07,59,59,2121.357119,40254.23729,,,,http://la-magdalena-contreras.properati.com.mx/dg4r_venta_departamento_la-magdalena-contreras
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"23.634501,-102.552788",1550095,MXN,1536072.32,81669.05,,90,,17223.27778,,,,http://cuauhtemoc.properati.com.mx/ns6b_venta_departamento_cuauhtemoc_luis-moya_99_ubaldo-velasco
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.438027,-99.188563",6800000,MXN,6738485.18,358268.08,,106,,64150.9434,,,,http://granada.properati.com.mx/pi7n_venta_departamento_granada_av-ejercito-nacional_453_patricia-villanueva-castillo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3928136,-99.1738213",5770000,MXN,5719158.9,304073.1,107,107,2841.804673,53925.23364,,,,http://benito-juarez.properati.com.mx/r1rf_venta_departamento_benito-juarez_quality-bicofi
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.427607,-99.160835",3364571,MXN,3334134.08,177267.41,,102,,32985.9902,,,,http://cuauhtemoc.properati.com.mx/oi5z_venta_departamento_cuauhtemoc_inventario-inmobiliario-5
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.368544,-99.163605",4000000,MXN,3964754.87,210795.91,122,122,1727.835328,32786.88525,,,,http://benito-juarez.properati.com.mx/ibcu_venta_departamento_benito-juarez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.390748,-99.158695",2500000,MXN,2477971.72,131747.44,,129,,19379.84496,,,,http://benito-juarez.properati.com.mx/rbbr_venta_departamento_benito-juarez_j-enrique-pestalozzi_611_edith-diaz
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.444449,-99.18071",1801550,MXN,1785252.6,94917.33,,51,,35324.5098,,,,http://miguel-hidalgo-df.properati.com.mx/hsph_venta_departamento_miguel-hidalgo_lago-silverio_43
sell,house,|Solidaridad|Quintana Roo|México|,"20.620655,-87.103438",2430000,MXN,2408017.45,128028.15,,143,,16993.00699,,,,http://solidaridad-quintana-roo.properati.com.mx/l31s_venta_casa_solidaridad_allegranza_1_leticia-garza
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6295586,-87.0738851",293600,USD,5522175.6,293600,92,92,3191.304348,3191.304348,,,,http://playa-del-carmen.properati.com.mx/lmzn_venta_departamento_playa-del-carmen_village-bienes-raices
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.420166,-99.220367",,,,,,205,,,,,,http://lomas-de-chapultepec-miguel-hidalgo.properati.com.mx/nxq1_venta_departamento_lomas-de-chapultepec_cofre-de-perote-uniq-lomas-hermoso-depto-en-venta-super-amenidades_0_invest4-real-estate
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.443178,-99.20237",7927625,MXN,7855909.45,417678.68,,243,,32623.97119,,,,http://miguel-hidalgo-df.properati.com.mx/pu3t_venta_departamento_miguel-hidalgo_arq-hector-nolasco
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.5576165,-99.1393889",1400000,MXN,1387664.04,73778.56,64,150,1152.79,9333.333333,2,,,http://gustavo-a-madero.properati.com.mx/ffk5_venta_casa_gustavo-a-madero
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.398514,-99.130366",862252,MXN,854451.72,45429.02,,55,,15677.30909,,,,http://iztacalco.properati.com.mx/ojac_venta_departamento_iztacalco_tomas-vazquez_31_ricardo-bahena-leyte
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.463891,-99.155763",2087900,MXN,2069502.82,110030.19,,58,,35998.27586,,,,http://azcapotzalco.properati.com.mx/rbrr_venta_departamento_azcapotzalco_rio-consulado_800_casados-boutique-inmobiliaria
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.265137,-99.208259",1900000,MXN,1882811.91,100104.31,,112,,16964.28571,,,,http://paraje-38.properati.com.mx/pghj_venta_departamento_paraje-38_chabacanos_4_ana-leon_e7h
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.2990233,-99.0436467",1523632,MXN,1510206.68,80293.84,0,121,,12592,,,,http://tlahuac.properati.com.mx/gxlx_venta_departamento_tlahuac
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.479793,-99.186945",1215800,MXN,1204801.41,64056.22,,68,,17879.41176,,,,http://azcapotzalco.properati.com.mx/oaqt_venta_departamento_azcapotzalco_avenida-azcapotzalco_586_braulio-fermin
sell,house,|Zacatecas|Zacatecas|México|,"22.7744796,-102.5735723",4500000,MXN,4460349.25,237145.4,0,0,,,,,,http://zacatecas-zacatecas.properati.com.mx/bt9t_venta_casa_zacatecas
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.366306,-99.269288",2900000,MXN,2873765.76,152790.8,,135,,21481.48148,,,,http://alvaro-obregon.properati.com.mx/ptzh_venta_departamento_alvaro-obregon_roberto-coch_17_alejandro-ramirez_e7e
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.522844,-99.142831",1188000,MXN,1177532.09,62606.38,,1200,,990,,,,http://gustavo-a-madero.properati.com.mx/r3l7_venta_departamento_gustavo-a-madero_av-rio-san-javier_0_alberto-carrillo-mendez
sell,store,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",11500000,MXN,11398670.23,606038.24,2500,0,242.415296,,,,,http://cancun.properati.com.mx/bsrw_venta_local_cancun
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",289000,USD,5435656.5,289000,0,56,,5160.714286,,,,http://playa-del-carmen.properati.com.mx/c966_venta_departamento_playa-del-carmen
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.423365,-99.224539",6491333,MXN,6432610.63,342005.51,,426,,15237.87089,,,,http://reforma-social.properati.com.mx/qw2q_venta_casa_reforma-social_sierra-vertientes_1_fernando-vazquez_act
sell,house,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",3800000,MXN,3766517.04,200256.11,261,261,767.2647893,14559.38697,,,,http://cancun.properati.com.mx/r8di_venta_casa_cancun_butchart-bienes-raices
sell,house,|Benito Juárez|Quintana Roo|México|,"21.139641,-86.879738",2950000,MXN,2923313.36,155425.12,160,190,971.407,15526.31579,,,,http://cancun.properati.com.mx/nqvw_venta_casa_cancun_propiedades-cancun
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.478625,-99.154723",676000,MXN,669884.66,35616.06,,66,,10242.42424,,,,http://azcapotzalco.properati.com.mx/qz9a_venta_departamento_azcapotzalco_moldeadores_244_roberto-saavedra
sell,house,|Benito Juárez|Quintana Roo|México|,"21.129984,-86.832512",1000000,MXN,990953.65,52686.48,,90,,11111.11111,,,,http://benito-juarez-quintana-roo.properati.com.mx/q4el_venta_casa_benito-juarez_grupo-terra-caribe-corporativo-inmobiliario
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.355093,-99.292638",1900000,MXN,1882811.91,100104.31,,60,,31666.66667,,,,http://cuajimalpa-de-morelos.properati.com.mx/p37b_venta_departamento_cuajimalpa-de-morelos_carretera-mexico-toluca_9_itzel-villanueva
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1349388,-86.880232",2200000,MXN,2180615.17,115937.75,1000,220,115.93775,10000,,,,http://cancun.properati.com.mx/gqil_venta_departamento_cancun
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.472155,-99.161186",1785000,MXN,1768852.34,94045.37,,65,,27461.53846,,,,http://azcapotzalco.properati.com.mx/nzjh_venta_departamento_azcapotzalco_jorge-trejo_c56
sell,house,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",3150000,MXN,3122244.47,166001.78,211,195,786.7382938,16153.84615,2,,,http://playa-del-carmen.properati.com.mx/cihg_venta_casa_playa-del-carmen
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.508428,-99.125896",5330000,MXN,5281783.22,280818.95,,370,,14405.40541,,,,http://gustavo-a-madero.properati.com.mx/ooqc_venta_casa_gustavo-a-madero_paranagua_1_edgar-hidalgo-salvador
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.455859297,-99.2047137022",800000,MXN,792762.85,42149.18,59,59,714.3928814,13559.32203,,,,http://miguel-hidalgo-df.properati.com.mx/b30f_venta_departamento_miguel-hidalgo
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.346767,-99.123658",1185000,MXN,1174558.47,62448.28,,80,,14812.5,,,,http://paseos-de-taxquena.properati.com.mx/rc2x_venta_departamento_paseos-de-taxquena_paseo-de-los-fresnos_93_ivan-andres-martinez
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.458765,-99.178604",671000,MXN,683164.21,36322.1,77,77,471.7155844,8714.285714,,5,,http://miguel-hidalgo-df.properati.com.mx/4jp_venta_apartamento_miguel-hidalgo
sell,house,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",7500000,MXN,7433915.36,395242.33,734,500,538.4772888,15000,2,,,http://cancun.properati.com.mx/c39g_venta_casa_cancun
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.271549,-99.231438",1500000,MXN,1486430.48,79029.72,,100,,15000,,,,http://tlalpan.properati.com.mx/o4cb_venta_departamento_tlalpan_tetiz_100_miguel-angel-mejia_amw
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,720000,USD,13542120,720000,179,170,4022.346369,4235.294118,,,,http://miguel-hidalgo-df.properati.com.mx/quw5_venta_departamento_polanco_inmobiliaria-magisto-sa-de-cv
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.2790911,-99.2114234",771282,MXN,764485.96,40645.77,70,72,580.6538571,10712.25,,,,http://tlalpan.properati.com.mx/bzke_venta_departamento_tlalpan
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.635515,-87.070592",269000,USD,5059486.5,269000,,114,,2359.649123,,,,http://solidaridad-quintana-roo.properati.com.mx/l4qd_venta_departamento_solidaridad_calle-34-y-av-20_maria-de-lourdes-medina
sell,house,|Benito Juárez|Distrito Federal|México|,"19.377089,-99.181302",2886000,MXN,2860570.65,152089.25,,164,,17597.56098,,,,http://benito-juarez.properati.com.mx/r3tj_venta_casa_benito-juarez_milet_21_remate-bancario_e2b
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.357464,-99.207909",8250000,MXN,8177306.84,434766.56,200,200,2173.8328,41250,,,,http://alvaro-obregon.properati.com.mx/puj9_venta_departamento_alvaro-obregon_quality-dom
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.506042,-99.153915",2000000,MXN,1981907.31,105372.96,,58,,34482.75862,,,,http://gustavo-a-madero.properati.com.mx/ol9s_venta_departamento_gustavo-a-madero_inventario-inmobiliario-8
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4092359,-99.1703192",7062000,MXN,6998115.08,372071.94,0,115,,61408.69565,,,,http://cuauhtemoc.properati.com.mx/qr8r_venta_departamento_cuauhtemoc_vanber-consorcio-inmobiliario-s-a-de-c-v
sell,house,|Tulum|Quintana Roo|México|,"20.2742745466,-87.3992443085",315000,USD,5924677.5,315000,136,92,2316.176471,3423.913043,,,,http://tulum.properati.com.mx/brol_venta_casa_tulum
sell,house,|Coyoacán|Distrito Federal|México|,"19.302721,-99.10851",2200000,MXN,2180615.17,115937.75,,120,,18333.33333,,,,http://coyoacan.properati.com.mx/r9kl_venta_casa_coyoacan_mirador_99_juan-carlos-monter
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.523787,-99.153007",1949248,MXN,1932072.5,102723.37,,118,,16519.05085,,,,http://gustavo-a-madero.properati.com.mx/r32h_venta_casa_gustavo-a-madero_del-golfo_0_edith
