operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3897364563,-99.1587567329",2500000,MXN,2477384.14,131716.2,,,,,,3,,http://benito-juarez.properati.com.mx/eaig_venta_departamento_benito-juarez
sell,house,|Coyoacán|Distrito Federal|México|,"19.35012,-99.126822",2840000,MXN,2814308.51,149629.61,,200,,14200,,,,http://paseos-de-taxquena.properati.com.mx/o65c_venta_casa_paseos-de-taxquena_paseo-de-los-jardines_27_jose-camacho
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6238429,-87.0846239",166650,USD,3134436.52,166650,80,77,2083.125,2164.285714,,,,http://playa-del-carmen.properati.com.mx/lmzr_venta_departamento_playa-del-carmen_jpm-realestate
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.417364,-99.159454",5000000,MXN,4954768.48,263432.41,,97,,51546.39175,,,,http://cuauhtemoc.properati.com.mx/lvd7_venta_departamento_cuauhtemoc_medellin_mariscal-real-estate-mexico_28f
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1705858583,-86.8199515343",455000,USD,8557867.5,455000,10000,285,45.5,1596.491228,,,,http://cancun.properati.com.mx/bhug_venta_departamento_cancun
sell,house,|Solidaridad|Quintana Roo|México|,"20.6760734468,-87.0424461365",2950000,MXN,2924006.65,155461.98,280,203,555.2213571,14532.0197,2,,,http://playa-del-carmen.properati.com.mx/csyx_venta_casa_playa-del-carmen
sell,apartment,|Benito Juárez|Distrito Federal|México|,,5956790,MXN,5902903.08,313842.31,184,130,1705.664728,45821.46154,,,,http://benito-juarez.properati.com.mx/giku_venta_departamento_benito-juarez
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.341894,-99.224525",3177700,MXN,3148953.48,167421.83,,97,,32759.79381,,,,http://tetelpan.properati.com.mx/pq43_venta_departamento_tetelpan_inventario-inmobiliario-6
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.410307,-99.065399",840548,MXN,832944.01,44285.51,,44,,19103.36364,,,,http://iztacalco.properati.com.mx/ovu9_venta_departamento_iztacalco_jorge-trejo_c56
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.427759,-99.195619",1371500,USD,25795857.75,1371500,,201,,6823.383085,,,,http://miguel-hidalgo-df.properati.com.mx/95hb_venta_departamentos_miguel-hidalgo_tennyson_0
sell,house,|Benito Juárez|Quintana Roo|México|,"21.11596,-86.8434334",8100000,MXN,8026725.05,426760.51,1757,,242.8915822,,,2,,http://benito-juarez-quintana-roo.properati.com.mx/nsym_venta_casa_cancun_paseo-de-las-quintas_alfa-inmobiliaria-vivendi
sell,apartment,|La Magdalena Contreras|Distrito Federal|México|,"19.306255,-99.234777",559000,MXN,553943.05,29451.74,,1200,,465.8333333,,,,http://la-cruz-la-magdalena-contreras.properati.com.mx/q92x_venta_departamento_la-cruz_francisco-del-olmo_0_alberto-carrillo-mendez
sell,house,|Benito Juárez|Quintana Roo|México|,,1900000,MXN,1882811.91,100104.31,120,280,834.2025833,6785.714286,2,,,http://cancun.properati.com.mx/b910_venta_casa_cancun
sell,PH,|Miguel Hidalgo|Distrito Federal|México|,"19.4339975,-99.1909529",1588803,USD,29883001.22,1588803,312,,5092.317308,,,,,http://miguel-hidalgo-df.properati.com.mx/r7a5_venta_ph_miguel-hidalgo_casa
sell,house,|Cuauhtémoc|Distrito Federal|México|,"19.408634,-99.164358",7500000,MXN,7432152.81,395148.62,,200,,37500,,,,http://cuauhtemoc.properati.com.mx/nk8w_venta_casa_cuauhtemoc_nautla_1_alejandra-sanchez_c9s
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3620204,-99.2044542",6000000,MXN,5947132.21,316193.86,70,212,4517.055143,28301.88679,3,,,http://alvaro-obregon.properati.com.mx/n5ju_venta_casa_alvaro-obregon_mega-soluciones
sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.32283,-99.219935",3100000,MXN,3071956.38,163328.09,,200,,15500,,,,http://la-magdalena-contreras.properati.com.mx/p3h0_venta_casa_la-magdalena-contreras_rebeca-leon-mejia
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1075613493,-86.8489193916",1300000,USD,24451050,1300000,1465,870,887.3720137,1494.252874,2,,,http://cancun.properati.com.mx/b4lb_venta_casa_cancun
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,,490000,MXN,485682.3,25822.49,,50,,9800,,,,http://cuauhtemoc.properati.com.mx/nvwh_venta_departamento_cuauhtemoc_calle-de-lerdo_80_miguel-angel-heredia-juarez
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.305233,-99.12269",905000,MXN,897025.7,47692.57,,70,,12928.57143,,,,http://coyoacan.properati.com.mx/qw6u_venta_departamento_coyoacan_rancho-los-arcos_32_pedro-mendoza
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.45178,-99.15709",490989,MXN,486547.3,25868.48,,65,,7553.676923,,,,http://cuauhtemoc.properati.com.mx/q7xf_venta_departamento_cuauhtemoc_jaime-torres-bodet_207_victor-alberto-ramirez-diaz
sell,apartment,|La Magdalena Contreras|Distrito Federal|México|,"19.306202,-99.235727",891000,MXN,882939.64,46943.65,,75,,11880,,,,http://la-magdalena-contreras.properati.com.mx/mqku_venta_departamento_la-magdalena-contreras_frncisco-del-olmo_100_alejandro-ramirez-santiago_bq6
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.410553,-99.133858",1126140,MXN,1115952.5,59332.35,,44,,25594.09091,,,,http://cuauhtemoc.properati.com.mx/pe5b_venta_departamento_cuauhtemoc_inventario-inmobiliario-7
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.39177,-99.159996",1771000,MXN,1754979,93307.76,,70,,25300,,,,http://benito-juarez.properati.com.mx/mixx_venta_departamento_benito-juarez_heriberto-frias_563_jose-camacho
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.426948,-99.106956",833377,MXN,826033.77,43918.11,,85,,9804.435294,,,,http://venustiano-carranza.properati.com.mx/rcc2_venta_departamento_venustiano-carranza_jesus-gaona_21_luis-munoz_elj
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.465454,-99.162665",1430637,MXN,1417695.01,75375.23,,10,,143063.7,,,,http://azcapotzalco.properati.com.mx/o62b_venta_departamento_azcapotzalco_mandarina_58_edmundo-pardavell-juarez
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.392937,-99.263313",2650000,MXN,2626027.34,139619.18,0,62,,42741.93548,,,,http://cuajimalpa-de-morelos.properati.com.mx/hxg9_venta_departamento_cuajimalpa-de-morelos
sell,house,|Tlalpan|Distrito Federal|México|,"19.2984301,-99.1990279",19000000,MXN,18828120.83,1001043.19,778,1118,1286.687905,16994.63327,,,,http://tlalpan.properati.com.mx/p7ma_venta_casa_tlalpan_inmoponce
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.42257,-99.098104",350000,MXN,346833.63,18440.26,,60,,5833.333333,,,,http://venustiano-carranza.properati.com.mx/q6y7_venta_departamento_venustiano-carranza_recreo_1_edgar-hidalgo-salvador
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.306187,-99.055725",500000,MXN,495476.82,26343.24,,46,,10869.56522,,,,http://tlahuac.properati.com.mx/mv2e_venta_departamento_tlahuac_santa-cruz_105_omar-flores
sell,store,|Cuauhtémoc|Distrito Federal|México|,"19.409182,-99.144823",1739000,MXN,1723268.43,91621.79,,136,,12786.76471,,,,http://cuauhtemoc.properati.com.mx/oopc_venta_local_cuauhtemoc_dr-neva_1_edgar-hidalgo-salvador
sell,house,|Tlalpan|Distrito Federal|México|,"19.297747,-99.107708",4600000,MXN,4558387.05,242357.82,,230,,20000,,,,http://granjas-coapa.properati.com.mx/r529_venta_casa_granjas-coapa_perales_55_alesio-ricoy-berlanga
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.450342,-99.126058",520000,MXN,515295.91,27396.97,,80,,6500,,,,http://cuauhtemoc.properati.com.mx/pl42_venta_departamento_cuauhtemoc_granada_126_luis-pena
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.392349,-99.07093",483668,MXN,479406.09,25488.8,,50,,9673.36,,,,http://agricola-oriental.properati.com.mx/ralm_venta_departamento_agricola-oriental_oriente-245-d_211_jorge-ramirez-linares
sell,store,|Iztapalapa|Distrito Federal|México|,"19.373101,-99.12273",40000000,MXN,39638149.18,2107459.35,,4957,,8069.396813,,,,http://el-retono.properati.com.mx/oc2z_venta_local_el-retono_av-calzada-de-la-viga_1425_edgar-lopez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"23.634501,-102.552788",2453800,MXN,2431602.18,129282.09,,67,,36623.8806,,,,http://cuauhtemoc.properati.com.mx/q6qm_venta_departamento_cuauhtemoc_jorge-trejo_c56
sell,apartment,|Coyoacán|Distrito Federal|México|,,821024,MXN,813789.62,43267.12,71,71,609.3960563,11563.71831,,,,http://coyoacan.properati.com.mx/eq5p_venta_departamento_coyoacan
sell,apartment,|Tulum|Quintana Roo|México|,"20.201625,-87.456812",219199,USD,4122804.39,219199,,109,,2011,,,,http://tulum.properati.com.mx/qtvc_venta_departamento_tulum_calle-kabah_1_as-inmobiliario
sell,house,|Coyoacán|Distrito Federal|México|,"19.30241,-99.109299",2000000,MXN,1981907.31,105372.96,,210,,9523.809524,,,,http://coyoacan.properati.com.mx/me5d_venta_casa_coyoacan_el-mirador_31_alejandra-sanchez_c9s
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.418058,-99.131088",1457000,MXN,1443819.45,76764.2,,50,,29140,,,,http://cuauhtemoc.properati.com.mx/q9fx_venta_departamento_cuauhtemoc_san-antonio-abad-tlalpan-_66_juan-jarquin-aquino
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.365383,-99.16507",3071500,MXN,3043714.28,161826.53,,81,,37919.75309,,,,http://benito-juarez.properati.com.mx/p31m_venta_departamento_benito-juarez_popocatepetl_508_alicia-vazquez-plata
sell,apartment,|Tulum|Quintana Roo|México|,"20.63719,-87.089897",130000,USD,2445105,130000,,88,,1477.272727,,,,http://tulum.properati.com.mx/q34t_venta_departamento_tulum_hector-mario-oliva-galvan
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.324615,-99.211879",1500000,USD,28212750,1500000,,827,,1813.784764,,,,http://jardines-del-pedregal.properati.com.mx/j09d_venta_casa_jardines-del-pedregal_agua_0
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.619865128,-87.0802351087",115000,USD,2162977.5,115000,90,90,1277.777778,1277.777778,,,,http://playa-del-carmen.properati.com.mx/kq35_venta_departamento_playa-del-carmen_york-properties_60r
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.305987,-99.051035",530000,MXN,525329.86,27930.45,,60,,8833.333333,,,,http://santa-ana-poniente.properati.com.mx/r48e_venta_departamento_santa-ana-poniente_santa-cruz_127_nelly-gonzalez
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.483441,-99.202335",760000,MXN,753124.69,40041.72,,60,,12666.66667,,,,http://azcapotzalco.properati.com.mx/jfjy_venta_departamento_azcapotzalco_san-isidro_0
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.383861,-99.17091",4195000,MXN,4158036.66,221072.21,,86,,48779.06977,,,,http://benito-juarez.properati.com.mx/r9gy_venta_departamento_benito-juarez_angel-urraza_427_alberto-esquivel
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.342798,-99.223946",4200000,MXN,4162992.51,221335.7,,220,,19090.90909,,,,http://alvaro-obregon.properati.com.mx/qws3_venta_casa_alvaro-obregon_jorge-rodriguez
sell,store,|Iztapalapa|Distrito Federal|México|,"19.317077,-99.074647",700000,MXN,693667.44,36880.53,,16,,43750,,,,http://la-esperanza.properati.com.mx/lfa1_venta_local_la-esperanza_av-tlahuac_1245_habitat-soluciones-inmobiliarias_b59
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.356419,-99.114266",732190,MXN,725566.28,38576.51,,384,,1906.744792,,,,http://granjas-esmeralda.properati.com.mx/r2s9_venta_departamento_granjas-esmeralda_trigo_0_alberto-carrillo-mendez
sell,house,|Solidaridad|Quintana Roo|México|,"20.6241088662,-87.0962405205",2860000,MXN,2834799.62,150719.07,0,130,,22000,,,,http://playa-del-carmen.properati.com.mx/pchx_venta_casa_playa-del-carmen_ruiz-barton-properties_d69
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.271467,-99.146309",2396000,MXN,2374325.04,126236.81,,97,,24701.03093,,,,http://fuentes-de-tepepan.properati.com.mx/opi5_venta_departamento_fuentes-de-tepepan_inventario-inmobiliario-8
sell,house,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",495000,USD,9310207.5,495000,558,650,887.0967742,761.5384615,,,,http://cancun.properati.com.mx/okx7_venta_casa_cancun_jpm-realestate
sell,house,|Tlalpan|Distrito Federal|México|,"19.2832916332,-99.2046627402",1430000,MXN,1417399.72,75359.53,209,120,360.5719139,11916.66667,,,,http://tlalpan.properati.com.mx/d81f_venta_casa_tlalpan
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.399815,-99.150806",2280000,MXN,2259374.44,120125.18,,90,,25333.33333,,,,http://benito-juarez.properati.com.mx/pnfc_venta_departamento_benito-juarez_jose-maria-vertiz_583_ivan-andres
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.461279,-99.194061",,,,,0,0,,,,,,http://miguel-hidalgo-df.properati.com.mx/rd9e_venta_casa_miguel-hidalgo_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.403014,-99.158422",3883000,MXN,3847873.21,204581.61,,109,,35623.85321,,,,http://benito-juarez.properati.com.mx/mziz_venta_departamento_benito-juarez_enrique-redsamen_1_poga-servicios-inmobiliarios-s-a-de-c-v
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.329553,-99.139745",1850000,MXN,1833264.3,97469.99,,60,,30833.33333,,,,http://avante.properati.com.mx/oyo7_venta_departamento_avante_calzada-de-tlalpan_2550_alejandro-arriaga
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,11750000,MXN,11643706.24,619066.18,0,243,,48353.90947,,,,http://miguel-hidalgo-df.properati.com.mx/f4t6_venta_departamento_miguel-hidalgo
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3647364,-99.2820233",18300000,MXN,18134453.2,964162.65,701,822,1375.410342,22262.77372,,5,,http://el-molino.properati.com.mx/nods_venta_casa_el-molino_santa-fe-homes
sell,apartment,|Coyoacán|Distrito Federal|México|,"23.634501,-102.552788",914800,MXN,906524.37,48197.59,,70,,13068.57143,,,,http://coyoacan.properati.com.mx/odbn_venta_departamento_coyoacan_andador-teopancaxco_201_ubaldo-velasco
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.390415,-99.254997",4000000,USD,75234000,4000000,600,1000,6666.666667,4000,3,,,http://cuajimalpa-de-morelos.properati.com.mx/g6of_venta_casa_cuajimalpa-de-morelos
sell,house,|Xochimilco|Distrito Federal|México|,"19.284542,-99.116447",2706750,MXN,2682264,142609.14,,80,,33834.375,,,,http://san-lorenzo-la-cebada.properati.com.mx/pl3g_venta_casa_san-lorenzo-la-cebada_avenida-constitucion-de-1917_17_luis-pena
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.441047,-99.135306",358000,MXN,354761.41,18861.76,,653,,548.2388974,,,,http://cuauhtemoc.properati.com.mx/pyfc_venta_departamento_cuauhtemoc_plaza-comonfort_0_mariana-garcia-garrido
sell,house,|Venustiano Carranza|Distrito Federal|México|,"19.432408,-99.093334",2490000,MXN,2468059.83,131220.45,,172,,14476.74419,,,,http://venustiano-carranza.properati.com.mx/r34c_venta_casa_venustiano-carranza_oriente-174_334_vision-y-solucion-inmo-ampi
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4311394,-99.1649031",5950000,MXN,5897572.94,313558.92,0,112,,53125,,,,http://cuauhtemoc.properati.com.mx/kjk9_venta_departamento_cuauhtemoc_mega-soluciones
sell,apartment,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.6295586,-87.0738851",125000,USD,2351062.5,125000,90,90,1388.888889,1388.888889,,,,http://playa-del-carmen-centro.properati.com.mx/flxv_venta_departamento_playa-del-carmen-centro
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394358,-99.177444",3160000,MXN,3132156.37,166528.77,,80,,39500,,,,http://benito-juarez.properati.com.mx/rae8_venta_departamento_benito-juarez_baltimore_76_antonio-pedro_euo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.364891,-99.148384",1835000,MXN,1818399.94,96679.69,,60,,30583.33333,,,,http://benito-juarez.properati.com.mx/ptas_venta_departamento_benito-juarez_inventario-inmobiliario-8
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",5250000,MXN,5202506.89,276604.03,255,255,1084.721686,20588.23529,,,,http://cancun.properati.com.mx/nh6k_venta_departamento_cancun_sofia-mar-bienes-raices
sell,apartment,|Benito Juárez|Distrito Federal|México|,,2019000,MXN,2000735.56,106374.01,,62,,32564.51613,,,,http://benito-juarez.properati.com.mx/q6a5_venta_departamento_benito-juarez_jorge-trejo_c56
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.3427817,-99.2232949",3350000,MXN,3320482.11,176541.57,148,148,1192.848446,22635.13514,,,,http://alvaro-obregon.properati.com.mx/c8qz_venta_departamento_alvaro-obregon
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.461871,-99.129227",988250,MXN,979542.16,52079.76,,70,,14117.85714,,,,http://cuauhtemoc.properati.com.mx/qw5x_venta_departamento_cuauhtemoc_felipe-villanueva_22_adami-delgadillo
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.443178,-99.20237",4700000,MXN,4657482.46,247626.47,,80,,58750,,,,http://miguel-hidalgo-df.properati.com.mx/pwri_venta_departamento_miguel-hidalgo_presa-falcon_0_bos-inmobiliaria
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.370046,-99.146155",1500000,MXN,1486430.48,79029.72,,80,,18750,,,,http://benito-juarez.properati.com.mx/qcni_venta_departamento_benito-juarez_victor-hugo_103_ivan-andres-martinez
sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.306202,-99.235727",891000,MXN,882939.64,46943.65,,70,,12728.57143,,,,http://la-magdalena-contreras.properati.com.mx/pvy6_venta_casa_la-magdalena-contreras_francisco-del-olmo_100_lic-joaquin-osvaldo-ugalde-hdez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.410215,-99.14595",836056,MXN,828492.79,44048.85,,60,,13934.26667,,,,http://cuauhtemoc.properati.com.mx/p1f9_venta_departamento_cuauhtemoc_dr-barragan_291_carlos-alvarez-corona
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.474201,-99.083742",1775333,MXN,1759272.79,93536.05,,90,,19725.92222,,,,http://gustavo-a-madero.properati.com.mx/m98a_venta_casa_gustavo-a-madero_puerto-manzanillo_0_ivan-andres
sell,apartment,|Benito Juárez|Distrito Federal|México|,,4567800,MXN,4526478.43,240661.32,,107,,42689.71963,,,,http://benito-juarez.properati.com.mx/ojdy_venta_departamento_benito-juarez_jorge-trejo_c56
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.387245,-99.147388",2350000,MXN,2328741.13,123813.23,,100,,23500,,,,http://benito-juarez.properati.com.mx/pfjw_venta_departamento_benito-juarez_cumbres-de-maltrata_452_claudia-salinas
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,1706400,MXN,1690963.33,89904.21,,47,,36306.38298,,,,http://campestre-palo-alto.properati.com.mx/osq0_venta_departamento_campestre-palo-alto_inventario-inmobiliario-5
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.41498,-99.177444",3700000,MXN,3666528.8,194939.99,,95,,38947.36842,,,,http://cuauhtemoc.properati.com.mx/ojpg_venta_departamento_cuauhtemoc_yessenia-torres
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.389044,-99.179657",1010000,MXN,1000863.1,53213.34,,96,,10520.83333,,,,http://benito-juarez.properati.com.mx/onl3_venta_departamento_benito-juarez_indiana_80_virginia-reyes
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.310879,-99.138695",2850000,MXN,2824887.73,150192.08,96,108,1564.500833,26388.88889,,,,http://coyoacan.properati.com.mx/o7je_venta_departamento_coyoacan_casabonita-inmobiliaria
sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.317653,-99.236291",3350000,MXN,3319694.98,176499.72,,350,,9571.428571,,,,http://san-jeronimo-lidice.properati.com.mx/pern_venta_casa_san-jeronimo-lidice_-priv-escuela-superior-guerra_8_edith-diaz
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.336455,-99.149511",1130000,MXN,1119777.58,59535.72,,70,,16142.85714,,,,http://coyoacan.properati.com.mx/p94v_venta_departamento_coyoacan_av-pacifico_350_ricardo-bahena-leyte
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4095028,-99.2272939",12000000,MXN,11891444.66,632237.8,195,,3242.245128,,,,,http://miguel-hidalgo-df.properati.com.mx/pbo9_venta_departamento_miguel-hidalgo_livemexico
sell,house,|Xochimilco|Distrito Federal|México|,"19.264729,-99.133858",7690000,MXN,7620434.18,405159.06,,370,,20783.78378,,,,http://xochimilco.properati.com.mx/mqq2_venta_casa_xochimilco_paseo-texmic_8_d-ambarel-inmuebles
sell,house,|Coyoacán|Distrito Federal|México|,"19.3521568,-99.1286672",1530000,MXN,1516518.63,80629.43,160,180,503.9339375,8500,,,,http://coyoacan.properati.com.mx/q8yx_venta_casa_coyoacan_invest-capital
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.32473,-99.264241",2249000,MXN,2228654.9,118491.9,,133,,16909.77444,,,,http://alvaro-obregon.properati.com.mx/mzvf_venta_casa_alvaro-obregon_camino-al-desierto-de-los-leones_6527_santiago-luna
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.32572,-99.140352",2900000,MXN,2873765.76,152790.8,,74,,39189.18919,,,,http://coyoacan.properati.com.mx/ktol_venta_departamento_coyoacan_division-del-norte_3475_suri-bienes-raices
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.398602,-99.172863",8500000,MXN,8423106.66,447835.11,,150,,56666.66667,,,,http://benito-juarez.properati.com.mx/pvrg_venta_departamento_benito-juarez_chicago_0_alberto-cruz
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.397059,-99.184501",1840000,MXN,1823354.86,96943.13,,150,,12266.66667,,,,http://escandon-miguel-hidalgo.properati.com.mx/oh45_venta_casa_escandon_martires-de-tacubaya_42_damiana-sanchez
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.464134,-99.155707",2150000,MXN,2130550.51,113275.94,,68,,31617.64706,,,,http://azcapotzalco.properati.com.mx/mthm_venta_departamento_azcapotzalco_rio-consulado_800_eduardo-moncada-perez
sell,house,|Cuauhtémoc|Distrito Federal|México|,"19.410826,-99.143757",2990000,MXN,2962951.53,157532.58,,160,,18687.5,,,,http://cuauhtemoc.properati.com.mx/p1hb_venta_casa_cuauhtemoc_juan-a-mateos_0_alberto-carrillo-mendez
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.281164,-99.20237",436106,MXN,432160.83,22976.89,,60,,7268.433333,,,,http://tlalpan.properati.com.mx/oeyb_venta_departamento_tlalpan_colima_114_carlos-alvarez-corona
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.455139,-99.12884",514003,MXN,509353.17,27081.01,,65,,7907.738462,,,,http://venustiano-carranza.properati.com.mx/pwxg_venta_departamento_venustiano-carranza_cobre_29_ricardo-bahena-leyte
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.401357,-99.142208",767587,MXN,760823.57,40451.05,,80,,9594.8375,,,,http://benito-juarez.properati.com.mx/raxe_venta_departamento_benito-juarez_castilla_21_ramiro-perez
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.51737,-99.139949",811600,MXN,804258.04,42760.35,,150,,5410.666667,,,,http://la-purisima-ticoman.properati.com.mx/nxzg_venta_casa_la-purisima-ticoman_av-escuadron-201_0_ricardo-bahena-leyte
sell,house,|Xochimilco|Distrito Federal|México|,,3500000,MXN,3468337.99,184402.69,,160,,21875,,,,http://xochimilco.properati.com.mx/pv70_venta_casa_xochimilco_guadalupe-i-ramirez_enrique-trejo
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.390415,-99.254997",795000,USD,14952757.5,795000,,500,,1590,,,,http://bosques-de-las-lomas.properati.com.mx/hgt6_venta_casa_bosques-de-las-lomas_bosques-de-ombues_413
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.453142,-99.180214",3200000,MXN,3171803.93,168636.73,146,146,1155.046096,21917.80822,,,,http://miguel-hidalgo-df.properati.com.mx/r78f_venta_departamento_miguel-hidalgo_arkidinamica
sell,house,|Tláhuac|Distrito Federal|México|,"19.298681,-99.058802",1069000,MXN,1059329.51,56321.85,,78,,13705.12821,,,,http://tlahuac.properati.com.mx/muy2_venta_casa_tlahuac_adalberto-tejeda_144_omar-flores
sell,house,|Coyoacán|Distrito Federal|México|,"19.3416373691,-99.1273357518",8400000,MXN,8325985.21,442671.41,280,360,1580.969321,23333.33333,,,,http://coyoacan.properati.com.mx/qaoc_venta_casa_coyoacan_quality-triple-a
sell,apartment,|Tulum|Quintana Roo|México|,"20.369009,-87.332842",159650,USD,3002777.02,159650,,72,,2217.361111,,,,http://tulum.properati.com.mx/oj00_venta_departamento_tulum_1_2_thomas-benes
sell,house,|Azcapotzalco|Distrito Federal|México|,"19.492165,-99.186618",1152000,MXN,1141578.52,60694.82,,220,,5236.363636,,,,http://reynosa-tamaulipas.properati.com.mx/q7fc_venta_casa_reynosa-tamaulipas_tepantongo_156_jose-marquez-torres
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,2350000,MXN,2329293.35,123842.59,65,65,1905.270615,36153.84615,,,,http://miguel-hidalgo-df.properati.com.mx/g6hl_venta_departamento_miguel-hidalgo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394073,-99.153915",3204800,MXN,3175808.45,168849.64,,74,,43308.10811,,,,http://benito-juarez.properati.com.mx/p2n7_venta_departamento_benito-juarez_jorge-trejo_c56
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6316496507,-87.066757679",535000,USD,10062547.5,535000,184,177,2907.608696,3022.59887,,,,http://playa-del-carmen.properati.com.mx/n5j5_venta_casa_playa-del-carmen_playa-realtors-4-u
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.439253,-99.163605",3088000,MXN,3060790.71,162734.44,90,65,1808.160444,47507.69231,,,,http://cuauhtemoc.properati.com.mx/rdad_venta_departamento_cuauhtemoc_viva-houses-bienes-raices-sa-de-cv
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.506648,-99.10361",890000,MXN,906134.28,48176.85,200,190,240.88425,4684.210526,,,,http://gustavo-a-madero.properati.com.mx/47o_venta_casa_gustavo-a-madero
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.436847,-99.140049",875430,MXN,867510.46,46123.32,,81,,10807.77778,,,,http://cuauhtemoc.properati.com.mx/gc0t_venta_departamento_cuauhtemoc_donceles
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.479996,-99.12297",3096668,MXN,3068654.54,163152.54,,100,,30966.68,,,,http://industrial.properati.com.mx/ojl9_venta_casa_industrial_union_163_edmundo-pardavell-juarez
